experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
robot,0.9,2,50,250,4,15,-1.0,0.0,7.24,8.67077851176006,119,43.917778572711846,18.27107209803857
robot,0.9,2,50,250,4,16,-1.0,0.0,-1.0,0.0,138,49.89044141630692,17.11513226163524
robot,0.9,2,50,250,4,17,-1.0,0.0,-1.0,0.0,139,45.98223294092925,16.146177952174455
robot,0.9,2,50,250,4,18,5.62,6.820234600070587,6.040000000000001,10.154723039059212,141,47.80733525346526,16.993201312127848
robot,0.9,2,50,250,4,19,-1.0,0.0,-1.0,0.0,126,43.97457969483922,17.703617651449726
robot,0.9,2,50,250,4,20,-1.0,0.0,-1.0,0.0,135,41.92612345049631,17.461783841120496
robot,0.9,2,50,250,4,21,5.680000000000001,10.53269196359601,7.6,8.138795979750322,138,48.09913922482188,16.584318508356183
robot,0.9,2,50,250,4,22,-1.0,0.0,-1.0,0.0,149,46.875543206371816,18.184380543361144
robot,0.9,2,50,250,4,23,-1.0,0.0,-1.0,0.0,127,45.28772821240463,17.691165946789894
robot,0.9,2,50,250,4,24,5.44,6.899739125503224,6.76,9.311412352591844,147,39.29964436394525,16.624335442659344
robot,0.9,2,50,250,4,25,-1.0,0.0,-1.0,0.0,111,52.203383060228525,17.56380421717281
robot,0.9,2,50,250,4,26,-1.0,0.0,-1.0,0.0,134,49.70494244858418,16.450971467544992
robot,0.9,2,50,250,4,27,-1.0,0.0,5.439999999999999,6.899739125503224,149,51.18207282765465,16.55002003692274
robot,0.9,2,50,250,4,28,6.76,9.311412352591846,-1.0,0.0,121,44.89331083706456,17.67851682882189
robot,0.9,2,50,250,4,29,-1.0,0.0,-1.0,0.0,130,53.24477647570247,16.394002525697207
robot,0.9,2,50,250,4,30,-1.0,0.0,7.480000000000001,8.32163445484119,139,47.1349347317573,17.04474486048031
robot,0.9,2,50,250,4,31,7.36,8.498846980620371,-1.0,0.0,128,42.36453959382078,16.226507502382272
robot,0.9,2,50,250,4,32,-1.0,0.0,-1.0,0.0,134,50.49273754500453,17.28099158544509
robot,0.9,2,50,250,4,33,-1.0,0.0,7.0,9.0,128,41.40515550799942,16.698975033986574
robot,0.9,2,50,250,4,34,6.88,9.157816333602678,-1.0,0.0,131,46.89671298543124,16.884799344673105
robot,0.9,2,50,250,4,35,-1.0,0.0,-1.0,0.0,144,52.44720272927765,16.274196040400245
robot,0.9,2,50,250,4,36,-1.0,0.0,6.759999999999999,9.311412352591846,141,48.42549336142065,16.62984962645064
robot,0.9,2,50,250,4,37,-1.0,0.0,-1.0,0.0,118,41.12662916133131,16.534081839413457
robot,0.9,2,50,250,4,38,-1.0,0.0,-1.0,0.0,144,46.52329928421753,16.491181903693075
robot,0.9,2,50,250,4,39,5.679999999999999,6.792466415080756,6.76,9.311412352591844,123,42.07189449214391,17.380629835403113
robot,0.9,2,50,250,4,40,-1.0,0.0,-1.0,0.0,148,45.69018683172662,17.401711071895257
robot,0.9,2,50,250,4,41,-1.0,0.0,-1.0,0.0,122,53.41713722984389,16.428089087415348
robot,0.9,2,50,250,4,42,5.44,10.770626722712102,5.92,10.283656937101703,131,42.42300833320921,16.817230678624668
robot,0.9,2,50,250,4,43,-1.0,0.0,-1.0,0.0,134,39.13046032910352,17.828341453629463
robot,0.9,2,50,250,4,44,-1.0,0.0,-1.0,0.0,126,45.17886959292751,16.702124623827554
robot,0.9,2,50,250,4,45,7.96,7.552377109228591,5.200000000000001,6.997142273814361,117,42.74943675216244,17.44421753118761
